Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions
shop_st_бытовая_химия_репеленты,0058,7126.494356,85063
srch_Зоотовары_DSA,0058,6870.010838,31496
shop_st_детские_товары_питание_печенье,0058,6780.600321,81327
shop_st_товары_для_дома_уход_за_одеждой,0058,6619.331873,58395
md_pmax_алкоголь_бальзамы,0058,6590.496953,71746
md_pmax_алкоголь,0058,6378.338547,118370
srch_cat_красота_и_здоровье,0058,6351.264977,53069
md_pmax_продукты_питания_напитки_холодные_вода,0058,6274.638329,94896
md_pmax_красота_и_уход_уход_за_лицом_умывание,0058,6013.674982,92251
shop_st_детские_товары_питание_пюре,0058,5969.702204,67289
md_pmax_красота_и_уход_уход_за_лицом,0058,5959.859372,65085
md_pmax_продукты_питания_напитки_холодные_энергетические_напитки,0058,5957.704513,89027
md_pmax_дача_сад_огород_растения_Горшки и_уход за_растениями,0058,5928.206112,96032
md_pmax_merch_maudau_моб_телефони,0058,5778.496427,97131
md_pmax_красота_и_уход_макияж_глаза,0058,5736.37064,80549
shop_st_товары_для_дома_хранение_и_организация,0058,5734.452021,58882
shop_st_красота_и_уход_уход_за_телом_гели,0058,5633.053316,54306
srch_Продукти_кондитерка,0058,5283.889635,37024
srch_Алкоголь_Ігристі,0058,5119.129398,26395
shop_st_продукты_питания_крупы,0058,5016.8837,86688
srch_Алкоголь_Пиво,0058,5000.743394,13014
srch_Напої_гарячі,0058,4999.662383,18211
srch_Алкоголь_Віскі,0058,4975.699115,17600
[YouTube] Просування каналу,0058,4682.809206,65548
shop_st_красота_и_уход_уход_за_полостью_рта_електрические,0058,4665.96662,39222
md_pmax_merch_maudau_смарт_годинник,0058,4531.823218,57777
md_pmax_продукты_питания_Азия,0058,4455.791684,62760
shop_st_детские_товары_питание_каши,0058,4424.47362,47148
srch_Напої_холодні,0058,4352.674533,29059
shop_st_товары_для_дома_освещение,0058,4274.489869,47440
md_pmax_merch_shop_Touch,0058,4271.815455,57232
md_pmax_красота_и_уход_макияж_лицо,0058,4270.231882,61303
md_pmax_дача_сад_огород_растения_сезон_рассады,0058,4258.972576,73348
srch_Продукти,0058,4155.692353,23443
shop_st_детские_товары_питание_бакалея,0058,4111.245094,51901
md_pmax_сантехника_и_ремонт_електроинструмент,0058,4040.200592,69787
md_pmax_красота_и_уход_уход_за_лицом_крема,0058,4036.32294,56222
md_pmax_детские_товары_подгузники_салфетки,0058,4033.069009,28843
md_pmax_школа_офис_и_книги,0058,3965.627004,56543
shop_st_продукты_питания_хлебобулочные,0058,3892.506317,56153
md_pmax_merch_планшети,0058,3679.668659,46373
shop_st_красота_и_уход_уход_за_телом_мыло,0058,3676.687406,41375
shop_st_детские_товары_коляски,0058,3629.976094,54762
md_pmax_товары_для_дома_мебель,0058,3591.427808,43368
md_pmax_товары_для_дома_посуда_чай_и_кофе,0058,3590.489387,33431
md_pmax_merch_maudau_навушники,0058,3585.180532,40948
md_pmax_merch_техніка для кухні,0058,3542.708407,19799
search_brand,0058,3420.161316,116649
shop_st_алкоголь_ром_с,0058,3409.813259,45887
md_pmax_merch_ноутбуки,0058,3315.647061,42000
shop_st_автотовари_автозапчастини_Автомобільні_акумулятори,0058,3278.776767,28034
shop_st_алкоголь_слабоакогольные_напитки,0058,3275.824798,55002
md_pmax_merch_Туристичне спорядження,0058,3233.274957,34581
shop_sm_all_max,0058,3201.281259,298137
md_pmax_автотовары_автохимия_автокосметика,0058,3184.671979,46807
md_pmax_красота_и_уход_гигиена,0058,3143.958282,24532
srch_cat_електроника,0058,3118.026326,67921
shop_st_товары_для_дома_интерьер_и_декор,0058,3081.604779,36784
md_pmax_зоотовары_собаки,0058,2966.534624,34638
md_pmax_товары_для_дома_текстиль_одеяла_подушки_наматрасники,0058,2931.624134,30887
Реклама_журналу_2.0_new,0058,2916.589503,96609
md_pmax_школа_офис_и_книги_живопись,0058,2913.571825,30419
md_pmax_merch_Наручні годинники,0058,2910.150706,35222
md_pmax_алкоголь_вино_вермут,0058,2904.275448,39508
md_pmax_Сантехника_и_ремонт_ручной_инструмент,0058,2777.91024,34772
srch_prod_зоотовары,0058,2766.320346,18849
md_pmax_бытовая_химия_средства_для_мытья_посуды,0058,2703.051842,28039
md_pmax_зоотовары_собаки_гигиена,0058,2670.891877,23953
md_pmax_дача_сад_огород_садова_техніка,0058,2660.223857,37542
all products  2025_7_12 8_37,0058,2645.944162,28862
md_pmax_merch_Силові тренажери та обладнання,0058,2612.532583,23684
md_pmax_merch_Фітнес та тренування,0058,2594.443355,20982
demgen_conversion_youtube_shorts,0058,2558.81669,136634
md_pmax_зоотовары_коты_дом_и_отдых,0058,2521.855078,25563
shop_st_красота_и_уход_уход_за_телом,0058,2519.12675,43015
shop_st_детские_товары_для_купания,0058,2460.600214,27498
md_pmax_продукты_питания_кондитерка_печенье,0058,2395.471781,52011
srch_Товары_для_здоровья_DSA,0058,2372.717169,14801
md_pmax_продукты_питания_бакалея_макароны,0058,2363.890605,47885
md_pmax_merch_комп’ютерні миші,0058,2334.909138,12213
shop_st_зоотовары_рыбам_и_черепахам,0058,2311.409929,12873
srch_prod_бытовая_химия,0058,2254.735129,15505
md_pmax_детские_товары_здоровье,0058,2225.804419,14730
srch_cat_зоотовары,0058,2146.080121,18368
md_pmax_merch_клавіатури,0058,2010.350828,24021
md_pmax_merch_витратні матеріали для БФП,0058,1996.645,16169
md_pmax_merch_Рюкзаки_сумки_валізи,0058,1990.522049,17820
md_pmax_МБТ_климатическая_техника,0058,1897.018671,18060
md_pmax_красота_и_уход_для_мужчин_бритья,0058,1809.539259,18015
srch_cat_бытовая_химия,0058,1764.351552,18609
md_pmax_merch_чохли для планшетів,0058,1755.647554,20663
srch_prod_електроника,0058,1715.2694,58983
md_pmax_МБТ_аксы_для_бытовой_техники,0058,1585.244035,12375
md_pmax_красота_и_уход_макияж_губы,0058,1544.692045,32835
shop_st_продукты_питания_суперфуд,0058,1525.41887,23382
md_pmax_красота_и_уход_уход_за_волосами_окрашивание,0058,1506.279267,28044
md_pmax_merch_shop_THM,0058,1487.394801,28454
md_pmax_товары_для_здоровья_домашняя_аптека,0058,1450.893173,20449
md_pmax_merch_Чохли та скло для телефонів,0058,1415.342276,13775
md_pmax_merch_Товари для велоспорту та каріотринажени,0058,1396.801196,9528
srch_Автотовари_DSA,0058,1375.576155,12244
md_pmax_красота_и_уход,0058,1351.77919,22658
md_pmax_товары_для_здоровья_интимные_товары,0058,1272.392723,32596
md_pmax_merch_системи безпеки та відеонагляду,0058,1224.087068,14376
srch_Дача_сад_город_DSA,0058,1215.326747,10306
shop_st_детские_товары_автокресла,0058,1194.07883,11360
md_pmax_товары_для_дома_текстиль_кухня,0058,1174.038337,26091
md_pmax_школа_офис_и_книги_школа_и_канцтовары,0058,1133.921214,15486
campaign - zombies 2025_7_11 13_59,0058,1086.449735,14670
md_pmax_merch_портативні колонки,0058,1073.651348,11994
md_pmax_merch_пральні машини,0058,1030.984563,9559
md_pmax_зоотовары_собаки_кормление_Royal_Canin,0058,1025.372783,6700
md_pmax_красота_и_уход_гигиена_прокладки_гигиенические,0058,1020.912077,14513
md_pmax_бытовая_химия_ароматы_для_дома,0058,1018.807388,14938
md_pmax_merch_кабелі та адаптери,0058,984.947484,10430
md_pmax_merch_Zooleader,0058,968.083697,7425
md_pmax_МБТ_техника_для_красоты_и_здоровья,0058,919.714956,15335
md_pmax_школа_офис_и_книги_школа_и_книги,0058,888.960384,18106
md_pmax_merch_Велосипеди,0058,868.838673,9342
md_pmax_merch_електромасажери,0058,843.09397,8222
campaign - villains 2025_7_11 13_59,0058,840.86066,7286
shop_st_зоотовары_грызуны,0058,761.388308,14317
md_pmax_автотовары_масла,0058,740.612178,12787
md_pmax_детские_товары_кормление_техника,0058,683.254029,6012
md_pmax_красота_и_уход_для_мужчин,0058,648.365516,4480
md_pmax_merch_аксесуари для смарт-годинників,0058,644.304489,4718
shop_st_зоотовары_птицы,0058,631.30996,8887
md_pmax_красота_и_уход_парфюмерия,0058,545.88099,9681
shop_st_товары_для_дома_текстиль_для_дома,0058,518.12,6418
srch_prod_продукты_питания,0058,452.243307,8435
shop_st_зоотовары_собаки_груминг,0058,372.316898,5502
srch_Сантехніка_та_ремонт_DSA,0058,351.105052,4993
srch_cat_БАДы,0058,291.587178,1511
md_pmax_красота_и_уход_макияж,0058,214.054812,4285
srch_prod_алкоголь [1] Clone #505,0058,202.545318,875
shop_st_продукты_питания_колбаса,0058,200.48,5070
shop_st_детские_товары_подгузники_горшки,0058,194.59,1596
srch_prod_товары_для_дома,0058,180.038711,3502
srch_cat_товары_для_дома,0058,169.527904,2101
md_pmax_merch_shop_VentoLux,0058,119.47,1263
md_pmax_зоотовары_коты,0058,112.73,2044
srch_prod_товары_для_дома [4] Clone,0058,91.879936,13391
srch_prod_красота_и_здоровье,0058,81.560823,1042
srch_prod_товары_для_дома [2] Clone,0058,78.950678,1325
maudau & сантехніка та ремонт 2025_7_11 19_10,0058,53.28,1227
srch_prod_товары_для_дома [1] Clone,0058,53.07433,877
srch_prod_товары_для_дома [3] Clone,0058,36.23998,718
md_pmax_товары_для_дома_посуда,0058,33.614284,281
md_pmax_merch_портативні зарядні прилади,0058,32.005342,196
srch_prod_товары_для_дома [6] Clone,0058,29.571104,834
shop_st_товары_для_дома_текстиль_сон,0058,28.3,262
srch_prod_товары_для_дома [5] Clone,0058,27.460054,543
srch_prod_детские_товары [4] Clone,0058,21.760372,960
srch_prod_красота_и_здоровье [1] Clone,0058,19.47,171
all products  2025_7_11 10_23,0058,15.48,1078
srch_prod_електроника [1] Clone,0058,12.218534,4342
campaign - sidekicks 2025_7_11 13_59,0058,10.3,143
srch_prod_зоотовары [1] Clone,0058,9.88,203
campaign - heroes 2025_7_11 13_59,0058,8.53,778
maudau & сантехника и ремонт 2025_7_11 19_10,0058,6.57,478
srch_prod_детские_товары [3] Clone,0058,1.45,931
campaign - flukes 2025_7_11 13_59,0058,0,13
md_pmax_МБТ_техника_для_дома,0058,0,7
md_pmax_МБТ_техника_для_кухни,0058,0,1
md_pmax_зоотовары_коты_кормление,0059,97287.397608,642274
md_pmax_товары_для_здоровья_БАДы,0059,83367.943135,1196777
md_pmax_продукты_питания_напитки_кофе,0059,72682.026533,576057
md_pmax_детские_товары_питание,0059,72338.903227,422336
md_pmax_алкоголь_виски,0059,71362.811782,720566
brand_shopping,0059,70957.98524,1663898
md_pmax_алкоголь_пиво,0059,59514.343924,786328
shop_st_товары_для_дома_хоз_инвентарь,0059,49102.525583,327151
md_pmax_продукты_питания_напитки_холодные_вода_сладкая,0059,47313.24277,549743
md_pmax_детские_товары_игрушки_a,0059,44651.755007,524281
md_pmax_детские_товары_подгузники,0059,44178.036035,291877
md_pmax_алкоголь_вино,0059,41094.570355,466133
srch_DSA_алкоголь_UA,0059,39448.863095,193340
md_pmax_товары_для_дома_посуда_столовая_посуда,0059,36543.909374,368850
md_pmax_алкоголь_водка,0059,35730.751997,352921
md_pmax_бытовая_химия_средства_для_уборки,0059,35036.270613,275176
md_pmax_красота_и_уход_гигиена_подгузники_для_взрослых,0059,33985.653513,180607
md_pmax_алкоголь_бренди,0059,33717.420821,420210
pr_mega_demgen_low-salt_2507,0059,33102.715039,353308
shop_st_бытовая_химия_средства_для_стирки,0059,28974.317713,270699
md_pmax_товары_для_здоровья_спортивное_питание,0059,28788.07468,324459
md_pmax_красота_и_уход_уход_за_волосами,0059,28040.014475,379939
md_pmax_продукты_питания_снеки,0059,27923.714649,403559
md_pmax_красота_и_уход_уход_за_волосами_шампуни,0059,27167.439501,251619
srch_prod_алкоголь,0059,26764.206979,128699
md_pmax_алкоголь_ликеры_и_наливки,0059,26033.521396,289241
md_pmax_зоотовары_собаки_кормление,0059,23720.339441,135197
md_pmax_продукты_питания_бакалея,0059,23252.081659,383725
shop_st_зоотовары_собаки_здоровье,0059,22919.544924,190011
md_pmax_алкоголь_ром,0059,21888.791901,261887
md_pmax_алкоголь_вино_игристое,0059,21715.617461,236880
pr_mega_demgen_kiss-sale_2507,0059,19475.48378,184223
srch_prod_детские_товары,0059,18994.073166,164987
md_pmax_бытовая_химия_средства_для_ухода_за_унитазом,0059,17906.493973,115355
shop_st_детские_товары_кормление,0059,16959.326888,166175
md_pmax_товары_для_дома_посуда_бар,0059,16519.470341,122218
md_pmax_красота_и_уход_лореаль,0059,15711.704075,158286
md_pmax_продукты_питания_напитки_холодные_соки,0059,14978.701433,168743
srch_cat_алкоголь,0059,14877.434484,79743
md_pmax_товары_для_дома_посуда_инвентарь_и_аксессуары,0059,14869.279169,149064
md_pmax_товары_для_дома_посуда_посуда_для_приготовления_пищи,0059,14323.077639,196816
srch_Детские_товары_DSA,0059,13586.850389,69346
srch_Продукты_и_напитки_DSA,0059,13565.111657,74253
md_pmax_продукты_питания_кондитерка_шоколад,0059,13433.882486,169676
md_pmax_детские_товары_подгузники_пеленки,0059,13391.225418,83512
all products  2025_7_12 8_37,0059,12935.560229,139821
srch_Товары_для_дома_DSA,0059,12926.568058,79735
srch_Красота_и_уход_DSA,0059,12750.991624,97816
md_pmax_красота_и_уход_спф,0059,12695.183023,143535
md_pmax_продукты_питания_соусы,0059,12270.473527,208362
md_pmax_алкоголь_джин,0059,11952.092326,162140
md_pmax_детские_товары_игрушки_лего,0059,11371.966301,131069
md_pmax_детские_товары_детсткие книги,0059,11085.370781,118602
md_pmax_продукты_питания_консервы,0059,11015.577025,168775
srch_DSA,0059,10433.433047,99806
md_pmax_продукты_питания_напитки_чай,0059,10396.996763,140141
shop_st_красота_и_уход_уход_за_полостью_рта_зубные_пасты,0059,10029.150308,111238
srch_prod_детские_товары [1] Clone,0059,9996.185804,139672
md_pmax_продукты_питания_кондитерка,0059,9939.321735,163805
md_pmax_продукты_питания_кондитерка_конфеты,0059,9931.059834,177602
shop_st_продукты_питания_молочные_продукты,0059,9766.179692,112670
md_pmax_красота_и_уход_гигиена_прокладки_урологические,0059,9633.664304,53580
md_pmax_алкоголь_текила,0059,9591.289478,95865
srch_cat_продукты_питания,0059,9546.044624,58484
shop_st_товары_для_дома_посуда_посуда_для хранения продуктов,0059,9545.230465,104617
md_pmax_зоотовары_коты_гигиена,0059,9517.722652,73564
srch_Бытовая_химия_DSA,0059,9238.712849,52780
shop_st_красота_и_уход_уход_за_телом_крема,0059,8702.973167,98377
md_pmax_продукты_питания_бакалея_масло,0059,8448.097759,103980
srch_cat_детские_товары,0059,8339.873935,54537
md_pmax_дача_сад_огород_растения_Горшки и_уход за_растениями,0059,8082.985188,130862
shop_st_красота_и_уход_уход_за_полостью_рта,0059,7980.615353,90806
shop_st_дача_сад_огород_дачный_отдых,0059,7960.178899,102399
campaign - zombies 2025_7_11 13_59,0059,7942.932127,84036
md_pmax_красота_и_уход_уход_за_лицом,0059,7740.667595,83504
md_pmax_продукты_питания_кондитерка_батончики,0059,7622.286436,109494
md_pmax_товары_для_дома,0059,7478.389841,71487
md_pmax_продукты_питания_Азия,0059,7447.364317,90016
shop_st_детские_товары_питание_печенье,0059,7437.222282,87046
md_pmax_детские_товары_беременость_и_материнство,0059,7269.368872,53510
srch_cat_красота_и_здоровье,0059,6822.015341,48625
shop_st_бытовая_химия_репеленты,0059,6756.477144,82665
shop_st_дача_сад_огород_садовые_работы,0059,6667.074076,86411
md_pmax_детские_товары_мебель,0059,6648.986253,68394
shop_st_красота_и_уход_уход_за_телом_гели,0059,6642.873759,66874
md_pmax_продукты_питания_напитки_холодные_вода,0059,6605.872813,100283
shop_st_товары_для_дома_уход_за_одеждой,0059,6564.327936,48397
md_pmax_товары_для_дома_посуда_чай_и_кофе,0059,6531.82784,58675
md_pmax_продукты_питания_напитки_холодные_энергетические_напитки,0059,6511.811705,98860
md_pmax_алкоголь_бальзамы,0059,6510.693265,83831
md_pmax_алкоголь,0059,6499.673224,119257
shop_st_продукты_питания_крупы,0059,6373.842058,102051
md_pmax_merch_maudau_моб_телефони,0059,5659.824181,99677
md_pmax_сантехника_и_ремонт_електроинструмент,0059,5487.866202,115141
srch_Алкоголь_Ігристі,0059,5481.84133,26261
shop_st_красота_и_уход_уход_за_лицом,0059,5442.643224,55336
shop_st_детские_товары_активный_отдых,0059,5278.205473,37945
shop_st_детские_товары_коляски,0059,5255.280527,86857
shop_st_красота_и_уход_уход_за_телом,0059,5212.237571,72007
srch_Продукти_кондитерка,0059,5104.553501,28364
shop_st_зоотовары_коты_здоровье,0059,4949.840713,63558
srch_Алкоголь_Пиво,0059,4914.33696,14822
srch_Зоотовары_DSA,0059,4894.461476,26219
srch_Напої_холодні,0059,4873.767855,28438
srch_Напої_гарячі,0059,4834.664794,15724
srch_Алкоголь_Віскі,0059,4802.511405,16744
md_pmax_красота_и_уход_уход_за_лицом_умывание,0059,4763.469729,75030
md_pmax_красота_и_уход_уход_за_телом_дезодоранты,0059,4691.399198,69424
shop_st_товары_для_дома_освещение,0059,4235.095648,47623
md_pmax_merch_maudau_смарт_годинник,0059,4216.349417,48988
md_pmax_продукты_питания_кондитерка_печенье,0059,4214.477845,78188
md_pmax_МБТ_техника_для_кухни,0059,4170.908639,46403
srch_Продукти,0059,3996.91214,22191
md_pmax_красота_и_уход_макияж_лицо,0059,3748.943994,57052
md_pmax_merch_ноутбуки,0059,3736.13325,51702
shop_st_детские_товары_питание_каши,0059,3732.468881,44759
md_pmax_школа_офис_и_книги,0059,3719.971659,62400
md_pmax_merch_планшети,0059,3688.339649,44719
shop_st_продукты_питания_хлебобулочные,0059,3637.625245,51703
shop_sm_all_max,0059,3626.053323,326718
[YouTube] Просування каналу,0059,3593.958751,50494
shop_st_детские_товары_питание_пюре,0059,3547.780891,53892
md_pmax_merch_maudau_навушники,0059,3503.137515,57979
md_pmax_зоотовары_собаки_гигиена,0059,3493.794023,27499
search_brand,0059,3371.473788,115398
shop_st_автотовари_автозапчастини_Автомобільні_акумулятори,0059,3360.542293,25432
md_pmax_автотовары_автохимия_автокосметика,0059,3339.315147,43658
md_pmax_красота_и_уход_макияж_глаза,0059,3328.935682,57753
srch_cat_електроника,0059,3310.684774,64661
md_pmax_merch_техніка для кухні,0059,3217.81468,20316
shop_st_алкоголь_слабоакогольные_напитки,0059,3125.750671,53174
md_pmax_товары_для_дома_текстиль_одеяла_подушки_наматрасники,0059,3033.117343,35173
md_pmax_красота_и_уход_гигиена,0059,2993.289369,22659
shop_st_товары_для_дома_хранение_и_организация,0059,2938.650662,42592
md_pmax_merch_Наручні годинники,0059,2832.304444,27668
md_pmax_товары_для_дома_мебель,0059,2776.216817,38883
md_pmax_merch_Силові тренажери та обладнання,0059,2712.689381,25336
Реклама_журналу_2.0_new,0059,2708.793482,93879
md_pmax_продукты_питания_бакалея_макароны,0059,2666.458685,49759
md_pmax_Сантехника_и_ремонт_ручной_инструмент,0059,2651.12754,41880
md_pmax_бытовая_химия_средства_для_мытья_посуды,0059,2622.854695,24373
md_pmax_merch_shop_THM,0059,2597.053707,25577
md_pmax_merch_Фітнес та тренування,0059,2535.088068,21853
srch_Товары_для_здоровья_DSA,0059,2518.434058,16431
srch_prod_бытовая_химия,0059,2502.334827,13881
shop_st_зоотовары_рыбам_и_черепахам,0059,2497.112217,15610
campaign - villains 2025_7_11 13_59,0059,2494.278279,29934
demgen_conversion_youtube_shorts,0059,2469.003216,133450
md_pmax_школа_офис_и_книги_живопись,0059,2444.431504,22710
md_pmax_алкоголь_вино_вермут,0059,2369.614055,45356
md_pmax_merch_shop_Touch,0059,2358.162468,39283
srch_prod_зоотовары,0059,2324.864032,15950
shop_st_красота_и_уход_уход_за_полостью_рта_електрические,0059,2307.665314,22266
shop_st_красота_и_уход_уход_за_телом_мыло,0059,2215.40907,29317
md_pmax_детские_товары_подгузники_салфетки,0059,2200.787523,22203
shop_st_детские_товары_для_купания,0059,2169.755981,29087
md_pmax_дача_сад_огород_растения_сезон_рассады,0059,2162.177237,39717
shop_st_детские_товары_питание_бакалея,0059,2148.900071,37143
srch_prod_електроника,0059,2143.479438,69780
md_pmax_merch_клавіатури,0059,2136.749492,23978
shop_st_детские_товары_автокресла,0059,2105.416532,18209
md_pmax_merch_Туристичне спорядження,0059,2076.240379,23718
md_pmax_дача_сад_огород_садова_техніка,0059,2030.359372,25829
md_pmax_красота_и_уход_уход_за_лицом_крема,0059,1935.697227,31797
shop_st_алкоголь_ром_с,0059,1875.268099,28103
md_pmax_зоотовары_собаки,0059,1846.982091,24321
shop_st_товары_для_дома_интерьер_и_декор,0059,1840.649363,28094
md_pmax_товары_для_здоровья_интимные_товары,0059,1823.576672,40103
md_pmax_merch_портативні колонки,0059,1682.940522,15630
srch_cat_зоотовары,0059,1605.396096,14786
md_pmax_merch_витратні матеріали для БФП,0059,1600.321564,15316
srch_cat_бытовая_химия,0059,1556.854385,15013
shop_st_зоотовары_грызуны,0059,1536.569112,20463
md_pmax_товары_для_дома_текстиль_кухня,0059,1515.152416,15998
md_pmax_детские_товары_здоровье,0059,1504.926311,12380
md_pmax_бытовая_химия_ароматы_для_дома,0059,1495.858603,18955
md_pmax_МБТ_техника_для_дома,0059,1492.237186,17497
md_pmax_школа_офис_и_книги_школа_и_канцтовары,0059,1407.386196,15875
md_pmax_товары_для_здоровья_домашняя_аптека,0059,1343.569781,24604
shop_st_продукты_питания_суперфуд,0059,1294.017783,23205
md_pmax_МБТ_аксы_для_бытовой_техники,0059,1239.98,12583
md_pmax_merch_Чохли та скло для телефонів,0059,1222.551946,11778
md_pmax_merch_Рюкзаки_сумки_валізи,0059,1185.08233,11416
md_pmax_красота_и_уход_макияж_губы,0059,1092.42119,27140
md_pmax_МБТ_климатическая_техника,0059,1057.975063,8921
srch_Автотовари_DSA,0059,1050.336562,9542
md_pmax_merch_комп’ютерні миші,0059,1028.826757,9561
md_pmax_merch_чохли для планшетів,0059,1022.43064,14133
md_pmax_merch_системи безпеки та відеонагляду,0059,1005.57,13823
md_pmax_merch_пральні машини,0059,1005.36,10929
md_pmax_зоотовары_коты_дом_и_отдых,0059,959.134762,13844
srch_Дача_сад_город_DSA,0059,930.016189,8372
md_pmax_красота_и_уход_для_мужчин_бритья,0059,851.521026,11024
md_pmax_merch_Велосипеди,0059,812.553729,8463
maudau & сантехніка та ремонт 2025_7_11 19_10,0059,795.082086,9754
md_pmax_merch_кабелі та адаптери,0059,787.68,9940
md_pmax_автотовары_масла,0059,738.161403,16510
md_pmax_merch_Товари для велоспорту та каріотринажени,0059,697.257184,10875
md_pmax_школа_офис_и_книги_школа_и_книги,0059,679.321684,13207
campaign - heroes 2025_7_11 13_59,0059,679.32,8695
md_pmax_merch_Zooleader,0059,672.740051,7981
md_pmax_МБТ_техника_для_красоты_и_здоровья,0059,669.3786,14384
srch_cat_БАДы,0059,650.113286,1338
md_pmax_детские_товары_кормление_техника,0059,600.98593,5937
md_pmax_merch_аксесуари для смарт-годинників,0059,579.412193,5521
md_pmax_зоотовары_собаки_кормление_Royal_Canin,0059,543.88,1793
all products  2025_7_11 10_23,0059,528.56,7663
md_pmax_красота_и_уход_гигиена_прокладки_гигиенические,0059,504.45,11284
srch_prod_продукты_питания,0059,502.774873,8135
md_pmax_merch_електромасажери,0059,447.42924,7872
shop_st_товары_для_дома_текстиль_для_дома,0059,438.02,5732
md_pmax_красота_и_уход,0059,434.939908,9808
md_pmax_красота_и_уход_парфюмерия,0059,414.966274,8460
md_pmax_красота_и_уход_уход_за_волосами_окрашивание,0059,395.444461,6894
shop_st_зоотовары_собаки_груминг,0059,388.05,4219
shop_st_зоотовары_птицы,0059,384.526438,8250
srch_Сантехніка_та_ремонт_DSA,0059,368.927108,4387
md_pmax_красота_и_уход_для_мужчин,0059,241.74,1744
md_pmax_красота_и_уход_макияж,0059,209.149466,2388
shop_st_продукты_питания_колбаса,0059,206.34,5383
srch_prod_алкоголь [1] Clone #505,0059,173.798493,1041
maudau & сантехника и ремонт 2025_7_11 19_10,0059,164.47,3774
md_pmax_зоотовары_коты,0059,133.679231,1771
srch_prod_товары_для_дома,0059,130.303022,2733
srch_cat_товары_для_дома,0059,126.07968,2035
md_pmax_merch_shop_VentoLux,0059,91.83,1430
srch_prod_красота_и_здоровье,0059,83.251038,1212
shop_st_детские_товары_подгузники_горшки,0059,72.37,1278
srch_prod_товары_для_дома [4] Clone,0059,59.51564,11953
srch_prod_електроника [1] Clone,0059,49.023762,4457
srch_prod_товары_для_дома [1] Clone,0059,47.694767,887
srch_prod_товары_для_дома [2] Clone,0059,39.528064,1118
srch_prod_товары_для_дома [3] Clone,0059,37.511825,780
srch_prod_детские_товары [4] Clone,0059,28.364737,1223
srch_prod_товары_для_дома [6] Clone,0059,23.167072,812
md_pmax_товары_для_дома_посуда,0059,18.407143,208
srch_prod_товары_для_дома [5] Clone,0059,17.06,439
srch_prod_красота_и_здоровье [1] Clone,0059,13.62,88
srch_prod_зоотовары [1] Clone,0059,3.47,187
srch_prod_детские_товары [3] Clone,0059,2.39,2769
campaign - flukes 2025_7_11 13_59,0059,1.142495,24
campaign - sidekicks 2025_7_11 13_59,0059,0,183
md_pmax_merch_портативні зарядні прилади,0059,0,14
md_pmax_зоотовары_коты_кормление,0060,84200.823697,434754
md_pmax_товары_для_здоровья_БАДы,0060,73250.559372,1304804
md_pmax_алкоголь_виски,0060,69420.28,637635
md_pmax_детские_товары_питание,0060,65299.14,399306
brand_shopping,0060,61906.9,1359053
md_pmax_продукты_питания_напитки_кофе,0060,60759.092313,518710
md_pmax_алкоголь_пиво,0060,55127.63,703945
pr_mega_demgen_low-salt_2507,0060,45370.022331,841701
md_pmax_красота_и_уход_гигиена_подгузники_для_взрослых,0060,42589.34,211170
md_pmax_детские_товары_игрушки_a,0060,39317.282321,480731
md_pmax_продукты_питания_напитки_холодные_вода_сладкая,0060,38635.84502,491414
md_pmax_алкоголь_водка,0060,35694.98,317906
md_pmax_алкоголь_вино,0060,34560.58,382843
srch_DSA_алкоголь_UA,0060,33721.690194,187408
shop_st_товары_для_дома_хоз_инвентарь,0060,33323.87,240003
shop_st_бытовая_химия_средства_для_стирки,0060,30546.76,295187
md_pmax_товары_для_дома_посуда_столовая_посуда,0060,30138.609887,323439
md_pmax_бытовая_химия_средства_для_уборки,0060,28880.78,230159
md_pmax_алкоголь_бренди,0060,26800.54,316713
md_pmax_красота_и_уход_уход_за_волосами_шампуни,0060,25596.61,238872
md_pmax_алкоголь_ликеры_и_наливки,0060,23280.8,248325
shop_st_зоотовары_собаки_здоровье,0060,21934.86,199070
md_pmax_продукты_питания_снеки,0060,21154.704341,356615
md_pmax_детские_товары_подгузники,0060,21139.08,181880
md_pmax_зоотовары_собаки_кормление,0060,20924.44948,119785
md_pmax_алкоголь_вино_игристое,0060,19642.39,200873
md_pmax_красота_и_уход_уход_за_волосами,0060,19291.154248,271362
md_pmax_красота_и_уход_лореаль,0060,18626.128083,216922
md_pmax_товары_для_здоровья_спортивное_питание,0060,17740.711857,210724
md_pmax_продукты_питания_бакалея,0060,17633.03,309372
md_pmax_алкоголь_ром,0060,17530.73,197726
srch_prod_алкоголь,0060,17416.197819,91535
shop_st_детские_товары_кормление,0060,15213.53,150115
shop_st_красота_и_уход_уход_за_полостью_рта_зубные_пасты,0060,14313.57,125744
md_pmax_детские_товары_игрушки_лего,0060,13789.31,147740
md_pmax_продукты_питания_кондитерка_шоколад,0060,13706.9,170357
md_pmax_продукты_питания_соусы,0060,12696.495098,202366
srch_cat_алкоголь,0060,12365.255397,66842
md_pmax_бытовая_химия_средства_для_ухода_за_унитазом,0060,11900.41,100766
md_pmax_детские_товары_подгузники_пеленки,0060,11771.9855,69299
srch_prod_детские_товары,0060,11631.116925,107559
srch_Продукты_и_напитки_DSA,0060,11505.460195,63217
srch_Детские_товары_DSA,0060,11453.208007,65106
