Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions,Active users
shop_st_красота_и_уход_уход_за_телом_крема,31,2280.03,47222,67
search_brand,34,2278.829166,63674,7439
md_pmax_детские_товары_здоровье,46,2278.706484,23260,48
md_pmax_красота_и_уход_парфюмерия,12,2277.47,59553,31
md_pmax_школа_офис_и_книги,33,2277.29,61713,79
shop_st_продукты_питания_хлебобулочные,24,2277.115253,40128,49
shop_st_красота_и_уход_уход_за_телом,6,2276.27,54581,58
shop_st_товары_для_дома_интерьер_и_декор,28,2275.664438,50693,55
shop_st_алкоголь_ром_с,57,2275.286219,36053,45
md_pmax_красота_и_уход,38,2274.546979,49939,71
md_pmax_красота_и_уход_парфюмерия,27,2274.052152,58734,53
md_pmax_школа_офис_и_книги_школа_и_канцтовары,34,2273.041281,46760,45
md_pmax_красота_и_уход_макияж_губы,56,2271.18915,47480,47
srch_cat_електроника,44,2271.12814,31038,53
srch_cat_електроника,47,2270.321832,27211,46
md_pmax_красота_и_уход,48,2268.943522,43026,56
md_pmax_красота_и_уход_для_мужчин_бритья,55,2268.106216,25496,41
shop_st_детские_товары_коляски,48,2267.052453,32776,44
md_pmax_МБТ_аксы_для_бытовой_техники,35,2266.353015,24995,44
md_pmax_красота_и_уход_парфюмерия,26,2265.085194,55121,69
md_pmax_МБТ_климатическая_техника,19,2264.482982,36328,17
shop_st_бытовая_химия_репеленты,8,2262.74,44276,63
md_pmax_товары_для_здоровья_домашняя_аптека,3,2262.339229,43316,26
shop_st_товары_для_дома_текстиль_для_дома,25,2261.290401,34328,73
md_pmax_красота_и_уход_парфюмерия,28,2259.740529,50813,53
md_pmax_товары_для_здоровья_интимные_товары,29,2258.571429,65811,40
md_pmax_Сантехника_и_ремонт_ручной_инструмент,45,2257.206318,52098,43
shop_st_продукты_питания_крупы,3,2257.13,63113,42
srch_Товары_для_здоровья_DSA,54,2256.942608,13816,68
srch_prod_бытовая_химия,58,2254.735129,15505,59
md_pmax_зоотовары_собаки,56,2253.965593,32227,60
shop_st_продукты_питания_крупы,2,2253.88,59327,55
md_pmax_товары_для_здоровья_спортивное_питание,61,2253.77045,32723,46
shop_st_детские_товары_питание_печенье,14,2253.52,38505,60
md_pmax_красота_и_уход_макияж_лицо,11,2253.27,62570,41
md_pmax_товары_для_дома_хозяйственный_инвентарь_хозяйственные товары_Все_для_хранения_и_организации пространства_GA4,7,2252.804675,38514,22
md_pmax_зоотовары_коты_дом_и_отдых,35,2252.157886,36080,89
md_pmax_продукты_питания_бакалея_макароны,24,2250.72,72725,116
srch_cat_зоотовары,57,2249.93033,18879,62
shop_st_товары_для_дома_уход_за_одеждой,36,2249.313386,27175,13
srch_cat_красота_и_здоровье,33,2249.203196,25262,39
md_pmax_зоотовары_собаки,51,2249.184162,30173,76
md_pmax_автотовары_автохимия_автокосметика,44,2248.220629,38979,66
md_pmax_товары_для_здоровья_интимные_товары,34,2247.331889,55361,43
md_pmax_школа_офис_и_книги_живопись,60,2246.23,24076,44
md_pmax_товары_для_дома_мебель,18,2245.506792,26481,73
md_pmax_merch_shop_Breezy,47,2244.989687,41513,13
md_pmax_школа_офис_и_книги,46,2243.296792,48134,76
srch_Автотовари_DSA,56,2241.707294,18672,40
md_pmax_продукты_питания_бакалея_макароны,3,2240.55,62928,57
shop_st_детские_товары_автокресла,44,2240.515226,26247,22
shop_st_дача_сад_огород_садовые_работы,32,2240.38,48250,50
search_brand,13,2238.9,42640,6626
md_pmax_зоотовары_коты_дом_и_отдых,60,2237.87,24580,53
md_pmax_merch_maudau_смарт_годинник,56,2237.235788,37973,18
md_pmax_МБТ_аксы_для_бытовой_техники,34,2236.48,24871,41
srch_cat_товары_для_дома,45,2236.172525,18521,208
merch_shop_st_stereo_Портативні_зарядні_станції,6,2235.99,39577,6
md_pmax_школа_офис_и_книги_живопись,52,2235.63576,25359,50
srch_Бытовая_химия_DSA,5,2233.85,20052,32
md_pmax_merch_shop_Notbook,43,2233.538689,16466,1
shop_st_красота_и_уход_уход_за_телом_гели,44,2233.448408,39407,79
md_pmax_детские_товары_детсткие книги,7,2232.31,68565,37
md_pmax_зоотовары_собаки,50,2232.193809,27563,70
merch_shop_st_GT_Store_настільні_ігри,19,2232.05,17639,8
md_pmax_продукты_питания_бакалея_макароны,57,2228.99626,35712,79
md_pmax_детские_товары_здоровье,49,2228.245289,22910,60
shop_st_зоотовары_рыбам_и_черепахам,48,2227.719899,17855,29
srch_Автотовари_DSA,49,2226.763757,12351,17
md_pmax_красота_и_уход_для_мужчин,33,2226.07,28246,46
merch_shop_st_drop_buy_Samsung,13,2225.96,38740,11
md_pmax_детские_товары_здоровье,58,2225.804419,14730,52
srch_Детские_товары_DSA,0,2223.75,13450,35
md_pmax_школа_офис_и_книги_школа_и_книги,14,2223.73,48410,42
md_pmax_товары_для_здоровья_домашняя_аптека,38,2223.519975,41432,40
md_pmax_красота_и_уход_макияж_глаза,11,2222.5,55628,57
Реклама_журналу_2.0_new,60,2222.424814,82293,0
shop_st_детские_товары_коляски,14,2221.27,69069,47
srch_Автотовари_DSA,47,2221.162933,12459,9
shop_st_детские_товары_питание_бакалея,37,2220.32028,36927,60
shop_st_красота_и_уход_уход_за_телом_мыло,50,2219.825842,30238,72
merch_shop_st_stereo_Повербанки,5,2219.76,54717,5
shop_st_детские_товары_питание_печенье,15,2217.76,39406,75
md_pmax_красота_и_уход_уход_за_волосами_окрашивание,8,2216.67,80795,51
shop_st_красота_и_уход_уход_за_телом_мыло,59,2215.40907,29317,58
md_pmax_детские_товары_здоровье,48,2214.912106,23501,67
md_pmax_красота_и_уход_гигиена,49,2214.126954,20540,59
md_pmax_бытовая_химия_ароматы_для_дома,25,2212.919748,32820,58
srch_prod_бытовая_химия,6,2212.85,18603,55
md_pmax_красота_и_уход_для_мужчин,14,2211.334819,22424,34
md_pmax_зоотовары_собаки,52,2209.159913,29078,76
shop_st_красота_и_уход_уход_за_телом_мыло,60,2208.86,31576,66
md_pmax_детские_товары_кормление_техника,23,2208.847573,21378,6
search_brand,35,2206.425776,68082,7497
srch_Товары_для_здоровья_DSA,60,2204.845529,16091,66
srch_prod_зоотовары,52,2202.525814,12219,67
srch_cat_бытовая_химия,54,2201.694212,16452,44
md_pmax_детские_товары_подгузники_салфетки,59,2200.787523,22203,71
srch_prod_бытовая_химия,56,2199.412826,14699,83
srch_Зоотовары_DSA,38,2199.058195,15799,49
md_pmax_школа_офис_и_книги_живопись,53,2198.770364,16122,38
shop_st_красота_и_уход_уход_за_телом,46,2195.357102,40079,54
search_brand,5,2195,44507,6762
srch_prod_зоотовары,28,2194.19297,23326,67
shop_st_красота_и_уход_уход_за_телом,26,2193.147841,45902,63
md_pmax_товары_для_дома_мебель,17,2192.950143,26485,86
md_pmax_продукты_питания_кондитерка_шоколад,61,2191.52,27126,45
shop_st_зоотовары_коты_здоровье,9,2191.1,47547,51
shop_st_красота_и_уход_уход_за_телом_мыло,34,2190.44,32654,44
srch_Зоотовары_DSA,24,2189.807438,17555,41
md_pmax_продукты_питания_бакалея_макароны,5,2187.208922,60946,57
md_pmax_детские_товары_здоровье,1,2186.242543,25401,39
md_pmax_красота_и_уход_азиатская_косметика,0,2185.719281,40734,25
srch_Бытовая_химия_DSA,4,2184.36,19986,30
md_pmax_бытовая_химия_средства_для_мытья_посуды,37,2184.079317,31323,82
search_brand,7,2184.06,41789,6347
merch_shop_st_drop_buy_Samsung,14,2183.89,33743,8
md_pmax_красота_и_уход_парфюмерия,5,2181.97,39917,35
md_pmax_merch_Туристичне спорядження,57,2180.622896,30743,11
shop_st_красота_и_уход_уход_за_телом,1,2180.58,46623,51
md_pmax_школа_офис_и_книги_школа_и_книги,35,2180.544115,58939,45
shop_st_красота_и_уход_уход_за_телом_гели,21,2180.49,36184,71
shop_st_детские_товары_питание_печенье,12,2178.46,40815,73
md_pmax_МБТ_аксы_для_бытовой_техники,41,2178.340998,21898,47
srch_prod_зоотовары,50,2178.010952,13246,75
srch_Автотовари_DSA,50,2177.854481,12334,16
shop_st_бытовая_химия_средства_для_ухода_за_унитазом_bc,41,2176.448829,24663,36
md_pmax_школа_офис_и_книги_живопись,48,2175.714895,24134,46
srch_cat_алкоголь,61,2175.639031,12413,54
md_pmax_красота_и_уход_защита_от_солнца,31,2174.595735,39389,47
md_pmax_товары_для_здоровья_домашняя_аптека,22,2174.37608,37459,53
md_pmax_МБТ_техника_для_кухни,31,2173.87,38348,39
md_pmax_детские_товары_здоровье,55,2173.687999,24417,48
md_pmax_дача_сад_огород_растения_сезон_рассады,43,2173.64394,46666,116
shop_st_детские_товары_питание_печенье,16,2172.7,34994,98
md_pmax_merch_портативні зарядні прилади,56,2172.339084,33449,11
md_pmax_продукты_питания_напитки_холодные_энергетические_напитки,5,2171.505976,44984,31
